s,x,y,kappa,theta,radial_dot
1.444444444444444378e-02,1.431778282694967479e-02,1.657526279544719715e-03,1.495022313621729637e+01,2.268376581229530342e-01,1.432376979193359171e-02
1.499999999999999944e-02,1.485857924210593622e-02,1.784710830503866748e-03,1.489350945546196670e+01,2.351275838428639464e-01,1.486551871975553760e-02
1.555555555555555511e-02,1.539830484363353784e-02,1.916365636322690889e-03,1.483690858449210204e+01,2.433860332984067454e-01,1.540630432100159944e-02
1.611111111111111077e-02,1.593692696056606475e-02,2.052464747085314990e-03,1.478041709818845284e+01,2.516130682102624139e-01,1.594610139381647321e-02
1.666666666666666644e-02,1.647441340762071868e-02,2.192982047669919232e-03,1.472403162537067978e+01,2.598087484112510670e-01,1.648488543005420179e-02
1.722222222222222210e-02,1.701073248353411616e-02,2.337891263558458839e-03,1.466774884852516969e+01,2.679731318762221259e-01,1.702263260992759736e-02
1.777777777777777776e-02,1.754585296936860689e-02,2.487165966585079286e-03,1.461156550354044192e+01,2.761062747517958882e-01,1.755931979669045351e-02
1.833333333333333343e-02,1.807974412678948345e-02,2.640779580623863441e-03,1.455547837944997447e+01,2.842082313859599085e-01,1.809492453135088177e-02
1.888888888888888909e-02,1.861237569631346567e-02,2.798705387216530831e-03,1.449948431818205030e+01,2.922790543575243816e-01,1.862942502741421133e-02
1.944444444444444475e-02,1.914371789552876332e-02,2.960916531140684888e-03,1.444358021431663808e+01,3.003187945054406893e-01,1.916280016565359567e-02
2.000000000000000042e-02,1.967374141728711265e-02,3.127386025919187598e-03,1.438776301484890574e+01,3.083275009579866666e-01,1.969502948890696284e-02
2.055555555555555608e-02,2.020241742786805725e-02,3.298086759271214464e-03,1.433202971895926048e+01,3.163052211618222476e-01,2.022609319689848417e-02
2.111111111111111174e-02,2.072971756511583080e-02,3.472991498505526714e-03,1.427637737778965565e+01,3.242520009109191581e-01,2.075597214108306637e-02
2.166666666666666741e-02,2.125561393654915032e-02,3.652072895856479842e-03,1.422080309422594091e+01,3.321678843753679278e-01,2.128464781951234022e-02
2.222222222222222307e-02,2.178007911744419406e-02,3.835303493763263759e-03,1.416530402268611333e+01,3.400529141300657199e-01,2.181210237172044597e-02
2.277777777777777873e-02,2.230308614889108323e-02,4.022655730092855944e-03,1.410987736891417299e+01,3.479071311832880320e-01,2.233831857362823803e-02
2.333333333333333440e-02,2.282460853582415558e-02,4.214101943307147283e-03,1.405452038977943907e+01,3.557305750051473758e-01,2.286327983246428525e-02
2.388888888888889006e-02,2.334462024502629782e-02,4.409614377574685128e-03,1.399923039308111683e+01,3.635232835559419895e-01,2.338697018170126860e-02
2.444444444444444572e-02,2.386309570310761463e-02,4.609165187827456850e-03,1.394400473735785084e+01,3.712852933143972467e-01,2.390937427600620807e-02
2.500000000000000139e-02,2.438000979445872213e-02,4.812726444763127179e-03,1.388884083170217210e+01,3.790166393058028160e-01,2.443047738620315532e-02
2.555555555555555705e-02,2.489533785917889472e-02,5.020270139793118341e-03,1.383373613557952275e+01,3.867173551300477352e-01,2.495026539424690867e-02
2.611111111111111271e-02,2.540905569097938119e-02,5.231768189936909438e-03,1.377868815865173602e+01,3.943874729895563980e-01,2.546872478820633862e-02
2.666666666666666491e-02,2.592113953506207033e-02,5.447192442662915877e-03,1.372369446060473130e+01,4.020270237171276184e-01,2.598584265725598086e-02
2.722222222222222057e-02,2.643156608597385313e-02,5.666514680676301881e-03,1.366875265098028791e+01,4.096360368036789934e-01,2.650160668667453367e-02
2.777777777777777624e-02,2.694031248543683407e-02,5.889706626654033113e-03,1.361386038901159523e+01,4.172145404258988943e-01,2.701600515284895490e-02
2.833333333333333190e-02,2.744735632015471785e-02,6.116739947927516373e-03,1.355901538346252266e+01,4.247625614738083644e-01,2.752902691828286799e-02
2.888888888888888756e-02,2.795267561959556904e-02,6.347586261113107378e-03,1.350421539247027880e+01,4.322801255782341423e-01,2.804066142660800384e-02
2.944444444444444323e-02,2.845624885375121552e-02,6.582217136690778070e-03,1.344945822339137464e+01,4.397672571381956996e-01,2.855089869759749530e-02
2.999999999999999889e-02,2.895805493087351759e-02,6.820604103531222734e-03,1.339474173265065282e+01,4.472239793482074011e-01,2.905972932217972676e-02
3.055555555555555455e-02,2.945807319518775960e-02,7.062718653371662277e-03,1.334006382559319448e+01,4.546503142254973429e-01,2.956714445745167036e-02
3.111111111111111022e-02,2.995628342458339644e-02,7.308532245240596456e-03,1.328542245633895824e+01,4.620462826371451448e-01,3.007313582169049773e-02
3.166666666666666935e-02,3.045266582828239782e-02,7.558016309831741726e-03,1.323081562763986696e+01,4.694119043271393066e-01,3.057769568936237123e-02
