s,round9_attack,round10_seed,distributed_holdout,bspline_holdout
3.165000000000000036e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.730122270648392560e-04,0.000000000000000000e+00
3.170000000000000040e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.960915493644872862e-04,0.000000000000000000e+00
3.175000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.193443799553441487e-04,0.000000000000000000e+00
3.180000000000000049e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.415158451141634636e-04,0.000000000000000000e+00
3.185000000000000053e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.606331925167816110e-04,0.000000000000000000e+00
3.190000000000000058e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.736423044069963934e-04,0.000000000000000000e+00
3.195000000000000062e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.796002138263947527e-04,0.000000000000000000e+00
3.200000000000000067e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.820325220103837349e-04,0.000000000000000000e+00
3.205000000000000071e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.738868129399429874e-04,0.000000000000000000e+00
3.210000000000000075e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.622193717687830178e-04,0.000000000000000000e+00
3.215000000000000080e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.435084663961833571e-04,0.000000000000000000e+00
3.220000000000000084e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.177719408268372308e-04,0.000000000000000000e+00
3.225000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.885226051591166518e-04,0.000000000000000000e+00
3.230000000000000093e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.487753699407605499e-04,0.000000000000000000e+00
3.235000000000000098e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.056004979231773632e-04,0.000000000000000000e+00
3.240000000000000102e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.555703523071388960e-04,0.000000000000000000e+00
3.245000000000000107e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.034217199857019695e-04,0.000000000000000000e+00
3.250000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.021384431156544759e-05,0.000000000000000000e+00
3.255000000000000115e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.008553772462685124e-05,0.000000000000000000e+00
3.260000000000000120e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.265000000000000124e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.270000000000000129e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.275000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.280000000000000138e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.285000000000000142e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.290000000000000147e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.295000000000000151e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.300000000000000155e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.305000000000000160e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.310000000000000164e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.315000000000000169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.320000000000000173e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.325000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.330000000000000182e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.335000000000000187e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.340000000000000191e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.345000000000000195e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.350000000000000200e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.355000000000000204e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.360000000000000209e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.365000000000000213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.370000000000000218e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.375000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.380000000000000226e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.385000000000000231e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.390000000000000235e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.395000000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000244e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.405000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.410000000000000253e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.415000000000000258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.420000000000000262e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.425000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.430000000000000271e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.435000000000000275e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.440000000000000280e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.445000000000000284e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.450000000000000289e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.455000000000000293e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.460000000000000298e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.465000000000000302e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.470000000000000306e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.475000000000000311e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.480000000000000315e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.485000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.490000000000000324e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.495000000000000329e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.505000000000000338e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.510000000000000342e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.515000000000000346e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.519999999999999796e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.524999999999999800e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.529999999999999805e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.534999999999999809e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.539999999999999813e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.544999999999999818e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.549999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.554999999999999827e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.559999999999999831e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.564999999999999836e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.569999999999999840e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.574999999999999845e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.579999999999999849e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.584999999999999853e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.589999999999999858e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.594999999999999862e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.599999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.604999999999999871e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.609999999999999876e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.614999999999999880e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.619999999999999885e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.624999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.629999999999999893e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.634999999999999898e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.639999999999999902e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.644999999999999907e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.649999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.654999999999999916e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.659999999999999920e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.664999999999999925e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.669999999999999929e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.674999999999999933e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.679999999999999938e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.684999999999999942e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.689999999999999947e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.694999999999999951e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.704999999999999960e-01,0.000000000000000000e+00,6.041599800385863498e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e-01,0.000000000000000000e+00,1.546806749368381925e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.714999999999999969e-01,0.000000000000000000e+00,3.166427097280574742e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.719999999999999973e-01,0.000000000000000000e+00,4.717680391485375613e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.724999999999999978e-01,0.000000000000000000e+00,6.234750158836468992e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.729999999999999982e-01,0.000000000000000000e+00,7.647020279372817447e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.734999999999999987e-01,0.000000000000000000e+00,9.023636801569240480e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.739999999999999991e-01,0.000000000000000000e+00,1.032894612708580183e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.744999999999999996e-01,0.000000000000000000e+00,1.156157443995008399e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.750000000000000000e-01,0.000000000000000000e+00,1.275786224648821354e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.755000000000000004e-01,0.000000000000000000e+00,1.385344448704047384e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.760000000000000009e-01,0.000000000000000000e+00,1.494394496417571997e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.765000000000000013e-01,0.000000000000000000e+00,1.602428191447693778e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.770000000000000018e-01,0.000000000000000000e+00,1.710609887816124525e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.775000000000000022e-01,0.000000000000000000e+00,1.818865584853709971e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.780000000000000027e-01,0.000000000000000000e+00,1.927429171584562131e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.785000000000000031e-01,0.000000000000000000e+00,2.036072877948753076e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.790000000000000036e-01,0.000000000000000000e+00,2.144876823579622022e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.795000000000000040e-01,0.000000000000000000e+00,2.253783481957714278e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.800000000000000044e-01,0.000000000000000000e+00,2.362741496709418187e-03,0.000000000000000000e+00,0.000000000000000000e+00
